Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,0.69,0.262,0.606,0.313,0.25,0.359,0.224,0.232,0.131,0.297,0.09,0.11,0.163,0.147,0.13544891640866874
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,0.252,0.361,0.262,0.163,0.051,0.159,0.07,0.138,0.174,0.041,0.058,0.036,0.037,0.119,0.11923011412025208
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,0.284,0.353,0.275,0.115,0.035,0.101,0.032,0.031,0.149,0.029,0.057,0.051,0.05,0.072,0.07686395080707148
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.079,0.145,0.037481259370314844
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,0.248,0.195,0.191,0.152,0.166,0.133,0.07,0.164,0.067,0.129,0.033,0.061,0.18,0.083,0.19931662870159456
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,0.304,0.105,0.233,0.326,0.062,0.143,0.145,0.056,0.0,0.08,0.079,0.0,0.07,0.045,0.11676786548341896
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,0.704,0.349,0.469,0.589,0.184,0.269,0.263,0.345,0.433,0.323,0.244,0.468,0.387,0.324,0.35283048455386545
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,0.236,0.466,0.209,0.347,0.079,0.166,0.094,0.11,0.302,0.314,0.079,0.39,0.344,0.178,0.296652069501342
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,0.265,0.203,0.338,0.21,0.039,0.036,0.114,0.106,0.098,0.116,0.015,0.042,0.04,0.076,0.06567713122290818
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,0.205,0.19,0.055,0.284,0.186,0.11,0.046,0.173,0.145,0.02,0.0,0.083,0.0,0.026,0.07961783439490447
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,0.495,0.245,0.608,0.452,0.3,0.423,0.342,0.357,0.345,0.211,0.241,0.129,0.193,0.236,0.24933769674302633
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,0.271,0.255,0.134,0.288,0.281,0.126,0.274,0.111,0.143,0.307,0.155,0.17,0.123,0.181,0.10845986984815618
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,0.258,0.164,0.615,0.269,0.0,0.086,0.16,0.216,0.192,0.062,0.084,0.078,0.076,0.087,0.14141771256849922
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,0.316,0.102,0.329,0.343,0.025,0.116,0.234,0.241,0.232,0.253,0.156,0.239,0.299,0.262,0.4630454140694568
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,0.143,0.156,0.281,0.238,0.121,0.11,0.155,0.173,0.141,0.05,0.065,0.119,0.118,0.126,0.10027216731127346
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,0.701,0.456,0.311,0.293,0.143,0.162,0.148,0.102,0.136,0.121,0.1,0.133,0.137,0.121,0.1492334825668159
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,3.68,0.672,0.358,0.317,0.177,0.384,0.35,0.228,0.116,0.296,0.137,0.261,0.13,0.143,0.24046719340432843
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,1.013,0.294,0.0,0.0,0.27,0.0,0.0,0.299,0.327,0.276,0.292,0.0,0.575,0.0,0.49019607843137253
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,0.274,0.281,0.254,0.465,0.333,0.321,0.436,0.343,0.216,0.206,0.098,0.417,0.203,0.167,0.1774622892635315
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,0.395,0.532,0.299,0.446,0.352,0.0,0.176,0.268,0.088,0.0,0.236,0.065,0.472,0.342,0.16286644951140067
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,0.244,0.606,0.25,0.076,0.074,0.072,0.037,0.0,0.069,0.093,0.031,0.0,0.03,0.083,0.0
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,0.259,0.145,0.451,0.199,0.191,0.235,0.183,0.182,0.173,0.053,0.152,0.0,0.09,0.051,0.052246603970741906
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,0.468,0.369,0.492,0.136,0.134,0.0,0.066,0.0,0.063,0.054,0.0,0.145,0.097,0.151,0.10368066355624676
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,0.381,0.405,0.0,0.076,0.0,0.258,0.0,0.0,0.131,0.175,0.0,0.054,0.063,0.122,0.06199628022318661
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,0.208,0.135,0.068,0.186,0.113,0.057,0.058,0.0,0.057,0.143,0.0,0.089,0.0,0.106,0.049701789264413515
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,0.672,0.687,0.656,0.713,0.121,0.195,0.29,0.122,0.309,0.171,0.236,0.326,0.247,0.091,0.47438330170777987
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,0.31,0.438,0.167,0.373,0.105,0.201,0.052,0.053,0.093,0.0,0.085,0.076,0.092,0.112,0.03871467286101432
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,0.598,0.573,0.46,0.423,0.354,0.266,0.262,0.208,0.211,0.172,0.15,0.228,0.262,0.228,0.2428998505231689
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.551,0.337,0.577,0.425,0.381,0.18744142455482662
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,0.651,0.452,0.152,0.422,0.3,0.447,0.078,0.207,0.201,0.139,0.166,0.326,0.23,0.101,0.3778337531486146
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,0.692,0.441,0.592,0.378,0.323,0.13,0.308,0.231,0.313,0.138,0.15,0.188,0.235,0.168,0.2910822969039428
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,1.209,0.721,0.372,0.932,0.722,0.475,0.436,0.305,0.367,0.46,0.157,0.659,0.35,0.661,0.3598740440845704
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.08,0.0,0.109,0.081,0.302,0.4644515898535191
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446,2.299,1.969,2.592,5.192,0.0,0.641025641025641
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388,0.173,0.241,0.529,0.467,0.197,0.2895193977996526
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,0.746,0.619,0.402,0.324,0.343,0.175,0.231,0.231,0.126,0.158,0.306,0.178,0.182,0.106,0.11583011583011582
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,0.48,0.205,0.418,0.363,0.217,0.324,0.256,0.156,0.145,0.091,0.09,0.08,0.188,0.185,0.17295053614666206
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,0.365,0.475,0.403,0.346,0.119,0.058,0.09,0.061,0.14,0.027,0.164,0.099,0.076,0.081,0.14760147601476015
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,0.754,0.598,0.475,0.434,0.603,0.279,0.343,0.497,0.162,0.184,0.247,0.145,0.148,0.282,0.143143429716576
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,0.397,0.494,0.464,0.402,0.493,0.616,0.332,0.321,0.273,0.135,0.067,0.119,0.387,0.296,0.46310589688175363
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,0.872,1.16,0.825,0.555,0.436,0.501,0.648,0.234,0.472,0.335,0.204,0.32,0.393,0.336,0.3288271830471319
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,0.324,0.393,0.241,0.285,0.138,0.194,0.112,0.144,0.121,0.087,0.13,0.062,0.302,0.306,0.12591286829513976
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,0.787,1.123,0.957,0.765,1.016,0.414,0.286,0.507,0.522,0.286,0.394,0.634,0.606,0.671,0.7443365695792881
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,0.509,0.413,0.166,0.168,0.188,0.081,0.053,0.0,0.106,0.075,0.023,0.061,0.184,0.027,0.05031446540880503
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,0.382,0.406,0.304,0.092,0.149,0.144,0.09,0.092,0.0,0.0,0.098,0.0,0.21,0.0,0.12714558169103624
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,0.234,0.314,0.256,0.179,0.168,0.112,0.112,0.0,0.101,0.049,0.094,0.039,0.082,0.133,0.16233766233766234
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,0.504,0.884,0.597,0.806,0.491,0.387,0.364,0.242,0.149,0.135,0.026,0.344,0.209,0.227,0.27609055770292656
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,0.476,0.316,0.403,0.406,0.287,0.363,0.104,0.179,0.139,0.093,0.093,0.138,0.19,0.204,0.14534883720930233
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,0.714,0.67,0.66,0.505,0.325,0.148,0.419,0.22,0.183,0.211,0.081,0.179,0.158,0.307,0.16296598085149724
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.174,0.024,0.226,0.088,0.08,0.17537022603273578
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,0.479,0.394,0.351,0.233,0.142,0.097,0.103,0.072,0.082,0.054,0.052,0.065,0.098,0.1,0.13875143117734956
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,0.715,0.384,0.444,0.242,0.229,0.297,0.248,0.195,0.252,0.059,0.141,0.175,0.145,0.081,0.14553922282055015
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,1.783,1.38,1.374,0.816,0.696,0.326,0.392,0.205,0.366,0.242,0.154,0.208,0.488,0.426,0.5617977528089888
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,0.8,0.126,0.061,0.46,0.117,0.0,0.112,0.0,0.054,0.052,0.095,0.181,0.043,0.039,0.17101325352714836
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,0.807,0.844,0.618,0.416,0.204,0.103,0.085,0.11,0.084,0.056,0.052,0.085,0.092,0.167,0.21817048465014804
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,0.206,0.134,0.276,0.179,0.162,0.072,0.101,0.025,0.022,0.02,0.019,0.067,0.136,0.132,0.016815200941651252
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,0.321,0.175,0.18,0.155,0.076,0.049,0.0,0.0,0.045,0.021,0.077,0.035,0.035,0.048,0.08464533604198408
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,0.255,0.05,0.203,0.093,0.044,0.04,0.021,0.045,0.123,0.075,0.053,0.171,0.05,0.107,0.10925550179491181
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,0.52,0.281,0.236,0.251,0.062,0.078,0.078,0.021,0.058,0.018,0.033,0.016,0.031,0.058,0.09015777610818933
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,0.156,0.212,0.114,0.042,0.0,0.039,0.04,0.064,0.0,0.0,0.037,0.018,0.036,0.051,0.0
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,0.279,0.092,0.205,0.063,0.118,0.114,0.168,0.058,0.055,0.033,0.017,0.031,0.079,0.03,0.07776049766718507
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,0.294,0.347,0.284,0.174,0.021,0.039,0.096,0.124,0.038,0.071,0.034,0.014,0.089,0.044,0.21343198634035287
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,0.282,0.247,0.228,0.126,0.072,0.023,0.121,0.023,0.066,0.0,0.021,0.019,0.039,0.052,0.05473453749315819
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,0.421,0.939,0.637,0.394,0.408,0.166,0.234,0.179,0.116,0.0,0.056,0.113,0.0,0.047,0.04878048780487805
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,0.181,0.437,0.379,0.105,0.121,0.117,0.0,0.068,0.022,0.06,0.019,0.018,0.053,0.104,0.0544069640914037
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,0.394,0.465,0.225,0.208,0.101,0.058,0.058,0.02,0.055,0.07,0.033,0.016,0.049,0.052,0.052603892688058915
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,0.346,0.218,0.162,0.144,0.046,0.115,0.022,0.0,0.062,0.04,0.037,0.035,0.099,0.068,0.05306916681408102
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,0.516,0.288,0.386,0.246,0.109,0.075,0.072,0.078,0.048,0.09,0.0,0.058,0.095,0.116,0.2620439427534771
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,0.181,0.434,0.096,0.211,0.082,0.0,0.076,0.082,0.039,0.0,0.128,0.032,0.063,0.031,0.1547508511296812
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,0.273,0.468,0.241,0.338,0.042,0.041,0.042,0.087,0.0,0.038,0.0,0.0,0.033,0.0,0.06915629322268327
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,0.353,0.507,0.406,0.33,0.199,0.152,0.145,0.154,0.1,0.061,0.067,0.098,0.065,0.091,0.10543407207473166
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,0.423,0.696,0.275,0.41,0.274,0.14,0.214,0.106,0.106,0.131,0.032,0.179,0.157,0.044,0.1830065359477124
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.107,0.106,0.147,0.0,0.121,0.04601932811780948
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,0.365,0.57,0.798,0.389,0.287,0.197,0.144,0.147,0.195,0.028,0.128,0.051,0.122,0.112,0.1579778830963665
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,0.208,0.342,0.577,0.207,0.167,0.094,0.125,0.179,0.099,0.032,0.0,0.06,0.0,0.055,0.027624309392265196
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,0.428,0.672,0.236,0.251,0.126,0.106,0.055,0.169,0.102,0.025,0.053,0.027,0.0,0.023,0.1431980906921241
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,0.344,0.6,0.588,0.243,0.155,0.109,0.081,0.165,0.102,0.073,0.047,0.068,0.048,0.129,0.10813148788927336
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,0.59,0.869,0.647,0.608,0.293,0.26,0.329,0.212,0.125,0.084,0.146,0.152,0.078,0.131,0.12872379551305627
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.153,0.216,0.28188865398167723
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,0.141,0.139,0.147,0.182,0.1,0.102,0.0,0.053,0.024,0.025,0.047,0.067,0.091,0.066,0.08303923603902845
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,0.277,0.465,0.349,0.234,0.261,0.133,0.137,0.289,0.063,0.032,0.059,0.117,0.062,0.085,0.05173305742369374
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,0.322,0.366,0.246,0.354,0.099,0.183,0.191,0.028,0.078,0.052,0.052,0.103,0.026,0.161,0.09295840111550081
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,0.388,0.304,0.253,0.317,0.253,0.218,0.087,0.093,0.0,0.128,0.041,0.042,0.039,0.071,0.0747104968248039
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,0.299,0.186,0.0,0.409,0.115,0.055,0.161,0.166,0.054,0.05,0.106,0.098,0.052,0.0,0.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.397,0.486,0.378,0.324,0.206,0.189,0.148,0.111,0.114,0.093,0.079,0.089,0.135,0.113,0.14085953663081596
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,0.37,0.433,0.41,0.371,0.169,0.038,0.057,0.132,0.124,0.031,0.071,0.109,0.092,0.103,0.20100502512562815
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,0.897,1.946,0.665,0.979,0.607,0.733,0.452,0.51,0.452,0.396,0.418,0.54,1.154,0.451,0.49521294156487283
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,0.395,0.341,0.337,0.283,0.086,0.124,0.051,0.07,0.05,0.137,0.056,0.078,0.121,0.102,0.09466335344929594
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,0.321,0.371,0.206,0.415,0.372,0.158,0.101,0.134,0.104,0.096,0.113,0.061,0.061,0.015,0.17096939647803042
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,0.394,1.011,0.918,0.245,0.451,0.421,0.288,0.151,0.14,0.089,0.043,0.11,0.06,0.169,0.205761316872428
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,0.28,0.187,0.238,0.18,0.104,0.098,0.112,0.064,0.076,0.03,0.028,0.036,0.012,0.04,0.10199621156928457
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,0.44,0.512,0.387,0.259,0.165,0.212,0.163,0.045,0.115,0.076,0.073,0.136,0.226,0.124,0.10468214693566806
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,0.598,0.793,0.347,0.434,0.434,0.361,0.349,0.109,0.101,0.221,0.168,0.0,0.13,0.087,0.0408997955010225
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,0.814,0.401,0.487,0.201,0.272,0.0,0.138,0.0,0.0,0.061,0.0,0.051,0.0,0.073,0.031215857655689093
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,0.414,0.542,0.337,0.457,0.215,0.317,0.265,0.186,0.178,0.067,0.06,0.089,0.167,0.148,0.12655939251491594
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.187,0.157,0.20003637024913623
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,0.181,0.489,0.452,0.279,0.077,0.185,0.052,0.184,0.174,0.086,0.08,0.051,0.087,0.11,0.1459617255919559
