Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,170.0,52.0,184.0,103.0,99.0,43.0,44.0,541.0,506.0,603.0,380.0,46.0,61.0,45.0,296.0
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,42.0,189.0,152.0,197.0,132.0,105.0,96.0,146.0,173.0,123.0,144.0,113.0,31.0,58.0,36.0
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,582.0,251.0,338.0,435.0,459.0,706.0,582.0,488.0,442.0,488.0,131.0,338.0,308.0,529.0,444.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,743.0,543.0,747.0,476.0,242.0,301.0,559.0,785.0,621.0,463.0,340.0,162.0,313.0,384.0,252.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,138.0,79.0,111.0,51.0,104.0,49.0,50.0,74.0,60.0,150.0,54.0,216.0,208.0,219.0,218.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,47.0,299.0,88.0,75.0,48.0,71.0,81.0,85.0,97.0,340.0,155.0,171.0,184.0,202.0,289.0
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,71.0,73.0,101.0,132.0,104.0,113.0,200.0,209.0,174.0,80.0,116.0,332.0,268.0,193.0,264.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,44.0,137.0,105.0,133.0,6.0,91.0,53.0,51.0,212.0,589.0,168.0,539.0,663.0,620.0,683.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,4244.0,5351.0,4460.0,5225.0,7007.0,6497.0,5994.0,6783.0,6091.0,5584.0,4873.0,6672.0,6236.0,7797.0,9303.0
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,258.0,850.0,306.0,453.0,631.0,380.0,447.0,422.0,784.0,1348.0,1145.0,1630.0,1584.0,2316.0,3015.0
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,226.0,477.0,476.0,430.0,209.0,184.0,23.0,23.0,73.0,77.0,27.0,481.0,494.0,538.0,616.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,1.0,1.0,109.0,325.0,360.0,266.0,222.0,191.0,278.0,230.0,138.0,148.0,127.0,129.0,175.0
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,1046.0,746.0,873.0,999.0,870.0,1144.0,1359.0,1582.0,1191.0,979.0,914.0,1232.0,1010.0,1264.0,1456.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Бухоро тумани,320.0,483.0,343.0,385.0,546.0,585.0,432.0,438.0,430.0,479.0,344.0,303.0,257.0,297.0,375.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,863.0,951.0,943.0,958.0,1307.0,1199.0,1347.0,999.0,772.0,505.0,563.0,597.0,618.0,667.0,874.0
