Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,0.0,0.0,0.0,0.0,46.6,44.2,21.8,0.0,21.0,19.8,0.0,19.5,19.9,37.6,19.022256039566294
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,0.0,0.0,0.0,14.6,0.0,13.4,13.3,41.1,51.6,24.4,34.6,0.0,22.1,33.0,0.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,24.8,23.1,22.9,21.2,21.5,0.0,0.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,0.0,0.0,0.0,15.5,14.2,0.0,0.0,0.0,0.0,12.6,0.0,0.0,22.6,11.2,46.82744088035589
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,20.6,19.3,0.0,0.0,17.8,0.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,0.0,0.0,0.0,0.0,0.0,39.8,0.0,0.0,0.0,0.0,33.9,34.4,30.9,65.0,0.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,23.1,30.4,20.4,29.9,10.4,7.6,7.8,8.1,19.8,19.4,9.6,20.8,17.8,15.0,23.8782642672629
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,0.0,0.0,0.0,42.8,0.0,44.0,0.0,45.4,63.2,0.0,0.0,0.0,26.3,13.7,13.852334118298934
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,0.0,0.0,0.0,192.7,95.7,0.0,99.4,97.8,0.0,85.9,0.0,0.0,0.0,0.0,0.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,48.4,93.5,0.0,42.58943781942079
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,31.2,0.0,29.4,0.0,33.1,26.1,77.76049766718506
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Бухоро тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,31.0,31.4,26.7,0.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,0.0,0.0,0.0,31.4,29.4,0.0,14.8,0.0,29.6,44.4,28.7,13.7,0.0,25.5,25.89331952356292
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37929366231253
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,0.0,0.0,0.0,65.3,0.0,28.1,0.0,0.0,27.0,0.0,0.0,51.8,0.0,0.0,26.20545073375262
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
